,homeTeamWinner,Min/Match_home,Min/Match_away,Clr/Match_home,Clr/Match_away,Blocks/Match_home,Blocks/Match_away,Int/Match_home,Int/Match_away,Age_home,Age_away,TklW%_home,TklW%_away,Rating_home,Rating_away,PrgP_home,PrgP_away,DEF_home,DEF_away,PrgR_home,PrgR_away,KP/Match_home,KP/Match_away,npxG_home,npxG_away,SoT%_home,SoT%_away,PrgC_home,PrgC_away,Sh/90_home,Sh/90_away,Min/Match_diff,Clr/Match_diff,Blocks/Match_diff,Int/Match_diff,Age_diff,TklW%_diff,Rating_diff,PrgP_diff,DEF_diff,PrgR_diff,KP/Match_diff,npxG_diff,SoT%_diff,PrgC_diff,Sh/90_diff
96,0,1168.52,1217.43,26.68,21.96,7.72,7.42,5.55,4.71,26.263157894736842,27.0,67.78142857142858,59.65166666666667,19.82817724368,15.860039353285716,417.0,539.0,15.915184399000001,12.289421152380953,558.0,579.0,4.3,5.72,22.2,20.5,37.81111111111111,29.17142857142857,237.0,248.0,13.48,13.97,-48.91000000000008,4.719999999999999,0.2999999999999998,0.8399999999999999,-0.7368421052631575,8.129761904761907,3.968137890394283,-122.0,3.625763246619048,-21.0,-1.42,1.6999999999999993,8.63968253968254,-11.0,-0.4900000000000002
97,1,1239.33,1138.09,31.6,21.560000000000002,6.93,6.829999999999999,6.45,3.99,27.238095238095237,25.294117647058822,64.88,53.62428571428571,23.407919553990908,17.2681243939,743.0,592.0,16.123029915,11.5163733935,781.0,963.0,7.0600000000000005,3.59,31.0,40.1,43.0,41.54,396.0,125.0,18.75,8.9,101.24000000000001,10.04,0.10000000000000053,2.46,1.9439775910364148,11.255714285714284,6.139795160090909,151.0,4.6066565215,-182.0,3.4700000000000006,-9.100000000000001,1.4600000000000009,271.0,9.85
98,0,1136.87,857.19,24.45,9.6,6.96,4.14,7.7,1.89,25.11111111111111,27.083333333333332,62.56,54.324999999999996,22.63606899165,14.8968717978,666.0,580.0,16.3563551035,8.1024417398,615.0,602.0,8.01,6.32,32.4,33.0,37.58,35.8,257.0,304.0,16.509999999999998,10.24,279.67999999999984,14.85,2.8200000000000003,5.8100000000000005,-1.9722222222222214,8.235000000000007,7.73919719385,86.0,8.2539133637,13.0,1.6899999999999995,-0.6000000000000014,1.7800000000000011,-47.0,6.269999999999998
99,1,994.12,1252.6,17.5,20.59,6.75,7.6000000000000005,6.390000000000001,7.28,25.933333333333334,23.263157894736842,55.45428571428572,73.34444444444445,19.914901466714284,23.92604186755,530.0,738.0,13.309416634761904,17.5010408875,581.0,905.0,5.86,6.36,21.4,46.0,39.7,45.199999999999996,256.0,255.0,11.8,20.29,-258.4799999999999,-3.09,-0.8500000000000005,-0.8899999999999997,2.670175438596491,-17.89015873015873,-4.011140400835718,-208.0,-4.191624252738096,-324.0,-0.5,-24.6,-5.499999999999993,1.0,-8.489999999999998
100,0,934.75,1239.33,33.1,31.6,9.93,6.93,7.43,6.45,25.125,27.238095238095237,56.565,64.88,19.67667870049619,23.407919553990908,136.0,743.0,18.548263086809524,16.123029915,122.0,781.0,1.7,7.0600000000000005,11.9,31.0,42.6,43.0,40.0,396.0,2.31,18.75,-304.5799999999999,1.5,3.0,0.9799999999999995,-2.1130952380952372,-8.314999999999998,-3.731240853494718,-607.0,2.4252331718095235,-659.0,-5.36,-19.1,-0.3999999999999986,-356.0,-16.44
101,1,1252.6,1361.85,20.59,17.43,7.6000000000000005,5.72,7.28,4.82,23.263157894736842,25.65,73.34444444444445,53.9275,23.92604186755,26.93473614445,738.0,1016.0,17.5010408875,12.8477767935,905.0,1147.0,6.36,10.26,46.0,40.2,45.199999999999996,36.05714285714286,255.0,552.0,20.29,18.22,-109.25,3.16,1.8800000000000008,2.46,-2.386842105263156,19.416944444444447,-3.0086942768999982,-278.0,4.653264094000001,-242.0,-3.8999999999999995,5.799999999999997,9.142857142857139,-297.0,2.0700000000000003
102,0,1197.21,857.19,12.030000000000001,9.600000000000001,3.91,4.14,4.14,1.89,23.38095238095238,27.083333333333332,65.404,54.324999999999996,20.383933604509092,14.8968717978,685.0,580.0,9.045607034545455,8.1024417398,863.0,602.0,10.43,6.32,35.1,33.0,35.38,35.8,494.0,304.0,28.16,10.24,340.02,2.4299999999999997,-0.22999999999999954,2.25,-3.7023809523809526,11.079,5.487061806709093,105.0,0.9431652947454552,261.0,4.109999999999999,2.1000000000000014,-0.4199999999999946,190.0,17.92
103,1,1138.09,1226.8700000000001,21.560000000000002,24.45,6.83,6.96,3.99,7.7,25.294117647058822,25.31578947368421,53.62428571428571,62.56,17.268124393900003,23.52731899165,592.0,666.0,11.5163733935,16.3563551035,963.0,615.0,3.59,8.01,40.1,32.4,41.54,37.58,125.0,257.0,8.9,16.509999999999998,-88.7800000000002,-2.889999999999997,-0.1299999999999999,-3.71,-0.02167182662538636,-8.93571428571429,-6.259194597749996,-74.0,-4.83998171,348.0,-4.42,7.700000000000003,3.960000000000001,-132.0,-7.609999999999998
104,1,1151.66,1142.14,16.67,29.23,7.49,8.67,5.37,6.6000000000000005,24.77777777777778,26.166666666666668,67.80333333333333,66.97,19.405992804049998,21.47691052295,670.0,352.0,13.438712014,18.0609726495,585.0,525.0,5.4399999999999995,3.65,25.7,20.5,37.85,34.85,323.0,213.0,7.8100000000000005,11.81,9.519999999999982,-12.559999999999999,-1.1799999999999997,-1.2300000000000004,-1.3888888888888893,0.8333333333333286,-2.0709177189000023,318.0,-4.622260635499998,60.0,1.7899999999999996,5.199999999999999,3.0,110.0,-4.0
105,1,831.37,1004.86,21.5,28.95,6.2700000000000005,5.96,6.53,5.72,26.8,26.733333333333334,63.41142857142857,61.458571428571425,20.234440293205,18.072343992039997,363.0,117.0,15.1345138325,15.1816107275,553.0,438.0,4.88,1.5999999999999999,19.9,23.1,24.0,37.975,195.0,49.0,16.57,8.23,-173.49,-7.449999999999999,0.3100000000000005,0.8100000000000005,0.06666666666666643,1.9528571428571482,2.162096301165004,246.0,-0.04709689500000103,115.0,3.2800000000000002,-3.200000000000003,-13.975000000000001,146.0,8.34
